Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,10,,10,,10,
Vertical Units,V,,V,,V,,V,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,5,,1,,1,,1,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
-6.131e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-6.127e-04,8.1,8.1,-0.74,-0.7,-0.08,-8.9407e-10,0.06,0.06
-6.124e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-6.120e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-6.116e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-6.112e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-6.108e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-6.104e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-6.101e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-6.097e-04,8.1,8.1,-0.74,-0.7,-0.08,-8.9407e-10,0.06,0.06
-6.093e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-6.089e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.06,0.06
-6.085e-04,8.1,7.9,-0.74,-0.78,-0.08,-0.08,0.06,0.02
-6.081e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-6.078e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-6.074e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.02,0.1
-6.070e-04,8.1,7.9,-0.74,-0.78,-0.08,-0.08,0.02,-0.02
-6.066e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.06,0.06
-6.062e-04,7.9,7.9,-0.74,-0.78,-0.08,-0.08,0.06,-0.02
-6.058e-04,8.1,8.1,-0.78,-0.7,-0.04,-8.9407e-10,0.06,0.06
-6.054e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-6.051e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-6.047e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-6.043e-04,7.9,8.1,-0.74,-0.7,-0.08,-8.9407e-10,0.06,0.1
-6.039e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-6.035e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.06,0.1
-6.031e-04,8.1,7.9,-0.74,-0.78,-0.08,-0.08,0.06,0.02
-6.028e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.06,0.06
-6.024e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,0.02
-6.020e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.1
-6.016e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,0.02
-6.012e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.1
-6.008e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-6.005e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.06,0.06
-6.001e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.997e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.993e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.989e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.985e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.982e-04,8.1,8.1,-0.74,-0.7,-0.08,-8.9407e-10,0.06,0.06
-5.978e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.974e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.1
-5.970e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,0.02
-5.966e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.962e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.958e-04,7.9,8.1,-0.74,-0.7,-0.04,-0.04,0.02,0.06
-5.955e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.951e-04,8.1,8.1,-0.78,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.947e-04,8.1,7.9,-0.74,-0.78,-0.08,-0.08,0.06,-0.02
-5.943e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.939e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.935e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.932e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.928e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.924e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.920e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.916e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.912e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.909e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.905e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.901e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.897e-04,7.9,8.1,-0.7,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.893e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,0.02
-5.889e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.885e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.882e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.878e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.874e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.870e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.866e-04,8.1,8.1,-0.74,-0.7,-0.04,-0.04,0.02,0.06
-5.862e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.859e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.855e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,0.02
-5.851e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.847e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.843e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.839e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.836e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.832e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.828e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.824e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.820e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.816e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.813e-04,7.9,8.1,-0.74,-0.7,-0.08,-8.9407e-10,0.02,0.06
-5.809e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.805e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.801e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.797e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.793e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,0.02
-5.789e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.786e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.782e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.778e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,0.02
-5.774e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.770e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.766e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.763e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.759e-04,8.1,8.1,-0.74,-0.7,-0.08,-8.9407e-10,0.02,0.06
-5.755e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.751e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.747e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.743e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.740e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.736e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.732e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.728e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.724e-04,8.1,7.9,-0.74,-0.78,-0.08,-0.08,0.02,-0.02
-5.720e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.717e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.713e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.709e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.705e-04,8.1,8.1,-0.78,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.701e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.697e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.693e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.690e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.686e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.682e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.678e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.674e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.670e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.667e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.663e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.659e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.655e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.651e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.647e-04,7.9,7.9,-0.74,-0.78,-0.08,-0.08,0.02,-0.02
-5.644e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.640e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.636e-04,7.9,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.632e-04,8.1,7.9,-0.7,-0.78,-0.04,-0.08,0.06,-0.02
-5.628e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.624e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.621e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.617e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.613e-04,8.1,8.1,-0.7,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.609e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.605e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.601e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.597e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.594e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.590e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.586e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.582e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.578e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.574e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.571e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.567e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.563e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.559e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.555e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.551e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.548e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.544e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.540e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.536e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.532e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.528e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.525e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.521e-04,8.1,8.1,-0.78,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.517e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.513e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.509e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.505e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.501e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.498e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.494e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.490e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.486e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.482e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.478e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.475e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.471e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.467e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.463e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.459e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.455e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.452e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.448e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.444e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.440e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.436e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.432e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.429e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.425e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.421e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.417e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.413e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.409e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.405e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.402e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.398e-04,8.1,8.1,-0.78,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.394e-04,8.1,7.9,-0.7,-0.78,-0.04,-0.08,0.02,-0.02
-5.390e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.386e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.382e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.379e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.375e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.371e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.367e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.363e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.359e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.356e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.352e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.348e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.344e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.340e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.336e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.333e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.329e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.325e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.321e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.317e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.313e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.309e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.306e-04,7.9,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.302e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.298e-04,7.9,8.1,-0.78,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.294e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.290e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.286e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.283e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.279e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.275e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.271e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.267e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.263e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.260e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.256e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.252e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.248e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.244e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.240e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.236e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.233e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.229e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.225e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.221e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.217e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.213e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.210e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.06,-0.02
-5.206e-04,7.9,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.202e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.198e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.194e-04,8.1,7.9,-0.7,-0.78,-0.04,-0.08,0.02,-0.02
-5.190e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.187e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.183e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.179e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.175e-04,8.1,8.1,-0.7,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.171e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.167e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.164e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.160e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.156e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.152e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.148e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.144e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.140e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.137e-04,8.1,8.3,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.133e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.129e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.125e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.121e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.117e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.06,-0.02
-5.114e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.110e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.106e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.102e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.098e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.094e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.091e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.087e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.083e-04,7.9,8.1,-0.7,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.079e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.075e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.071e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.068e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.064e-04,8.1,7.9,-0.74,-0.78,-8.9407e-10,-0.08,0.02,-0.02
-5.060e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.056e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.052e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.048e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.044e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.041e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.037e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.02,0.06
-5.033e-04,7.9,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.029e-04,7.9,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.025e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.021e-04,8.1,8.1,-0.74,-0.7,-0.04,-8.9407e-10,0.06,0.06
-5.018e-04,8.1,7.9,-0.74,-0.78,-0.04,-0.08,0.02,-0.02
-5.014e-04,8.1,8.1,-0.74,-0.7,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.010e-04,8.1,-8.1,-0.74,-0.82,-0.04,-3,0.02,-3.34
