Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.004,,,,,,,
Sample Interval,7.68049e-06,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5208,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,10,,10,,10,
Vertical Units,V,,V,,V,,V,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,5,,1,,1,,1,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
-1.0783e-02,9.9,9.9,-0.66,-0.7,-8.9407e-10,-0.04,0.02,-0.06
-1.0775e-02,10.1,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0768e-02,9.9,9.9,-0.66,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0760e-02,10.1,10.3,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0752e-02,10.1,9.9,-0.66,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0745e-02,9.9,10.1,-0.66,-0.62,-8.9407e-10,0.04,0.02,0.02
-1.0737e-02,9.9,9.9,-0.66,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0729e-02,10.1,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0722e-02,9.9,9.9,-0.66,-0.7,-8.9407e-10,-0.04,0.02,-0.06
-1.0714e-02,9.9,10.1,-0.62,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0706e-02,10.1,9.9,-0.62,-0.7,-8.9407e-10,-0.04,0.02,-0.06
-1.0699e-02,9.9,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0691e-02,9.9,9.9,-0.66,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0683e-02,10.1,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0676e-02,10.1,9.9,-0.66,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0668e-02,10.1,10.3,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0660e-02,9.9,9.9,-0.62,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0653e-02,9.9,10.1,-0.62,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0645e-02,10.1,9.9,-0.66,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0637e-02,9.9,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0629e-02,10.1,9.9,-0.62,-0.7,-8.9407e-10,-0.04,0.02,-0.06
-1.0622e-02,10.1,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0614e-02,9.9,9.9,-0.62,-0.7,-8.9407e-10,-0.04,-0.02,-0.06
-1.0606e-02,9.9,10.1,-0.66,-0.62,-8.9407e-10,0.04,-0.02,0.02
-1.0599e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0591e-02,10.1,10.1,-0.62,-0.62,-0.04,0.04,-0.02,0.02
-1.0583e-02,9.9,9.9,-0.66,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0576e-02,10.1,10.1,-0.66,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0568e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0560e-02,10.1,10.3,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0553e-02,9.9,9.9,-0.66,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0545e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.06,0.02
-1.0537e-02,9.9,9.9,-0.66,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0530e-02,10.1,10.1,-0.66,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0522e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0514e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0507e-02,9.9,9.9,-0.66,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0499e-02,10.1,10.3,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0491e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0484e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0476e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0468e-02,9.9,10.1,-0.66,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0461e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0453e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0445e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0437e-02,9.9,10.1,-0.66,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0430e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0422e-02,9.9,10.3,-0.66,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0414e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0407e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0399e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0391e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0384e-02,10.1,9.9,-0.66,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0376e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0368e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0361e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0353e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0345e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0338e-02,9.9,9.9,-0.62,-0.66,0.04,-0.04,-0.02,-0.06
-1.0330e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0322e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0315e-02,9.9,10.3,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0307e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0299e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0292e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0284e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0276e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0268e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0261e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0253e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0245e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.08,-0.02,-0.06
-1.0238e-02,10.1,10.3,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0230e-02,9.9,9.7,-0.62,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0222e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0215e-02,9.9,9.7,-0.66,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0207e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0199e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0192e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0184e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0176e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0169e-02,9.9,9.9,-0.58,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0161e-02,9.9,10.1,-0.58,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0153e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0146e-02,10.1,10.3,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0138e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0130e-02,9.9,10.3,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0123e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0115e-02,10.1,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0107e-02,9.9,9.7,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0100e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0092e-02,10.1,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0084e-02,10.1,10.3,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0076e-02,9.9,9.7,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0069e-02,9.9,10.3,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0061e-02,9.9,9.7,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0053e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0046e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,-0.02,-0.06
-1.0038e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,-0.02,0.02
-1.0030e-02,9.9,9.9,-0.62,-0.66,-8.9407e-10,-0.04,0.02,-0.06
-1.0023e-02,9.9,10.1,-0.62,-0.58,-8.9407e-10,0.04,0.02,0.02
-1.0015e-02,10.1,-10.1,-0.58,-0.74,-8.9407e-10,-3.6,-0.02,-4.06
-1.0007e-02,9.9,10.1,-0.58,1.14,-8.9407e-10,0.04,-0.02,0.02
-9.9997e-03,-10.1,-10.3,1.14,0.9,-3,-3.08,-3.54,-3.62
-9.9920e-03,-10.1,-9.7,0.94,1.22,-2.08,-1.44,-2.66,-2.02
-9.9843e-03,-10.1,-10.3,1.06,1.02,-1.44,-1.48,-2.02,-2.1
-9.9766e-03,-10.1,-9.9,1.1,1.18,-0.92,-0.6,-1.54,-1.18
-9.9690e-03,-10.1,-10.3,1.14,1.1,-0.6,-0.64,-1.22,-1.26
-9.9613e-03,-10.1,-9.9,1.18,1.22,-0.36,-0.2,-0.94,-0.74
-9.9536e-03,-10.1,-10.3,1.18,1.14,-0.2,-0.24,-0.78,-0.82
-9.9459e-03,-10.1,-9.9,1.18,1.22,-0.12,0.04,-0.66,-0.54
-9.9382e-03,-10.1,-10.3,1.22,1.18,-8.9407e-10,-0.04,-0.54,-0.58
-9.9306e-03,-10.1,-9.9,1.22,1.26,0.04,0.12,-0.46,-0.38
-9.9229e-03,-10.1,-10.3,1.22,1.18,0.08,0.04,-0.42,-0.46
-9.9152e-03,-10.1,-9.9,1.22,1.26,0.12,0.16,-0.38,-0.34
-9.9075e-03,-10.1,-10.3,1.22,1.18,0.12,0.08,-0.34,-0.42
-9.8998e-03,-10.1,-9.9,1.22,1.26,0.16,0.2,-0.3,-0.26
-9.8922e-03,-10.3,-10.3,1.22,1.18,0.16,0.12,-0.3,-0.34
-9.8845e-03,-10.1,-9.9,1.18,1.26,0.16,0.2,-0.26,-0.22
-9.8768e-03,-10.1,-10.3,1.18,1.18,0.16,0.12,-0.26,-0.3
-9.8691e-03,-10.1,-9.9,1.22,1.26,0.16,0.2,-0.22,-0.22
-9.8614e-03,-10.1,-10.3,1.18,1.18,0.16,0.12,-0.26,-0.3
-9.8538e-03,-10.1,-9.9,1.18,1.26,0.16,0.2,-0.22,-0.18
-9.8461e-03,-10.3,-10.3,1.22,1.14,0.16,0.08,-0.22,-0.26
-9.8384e-03,-10.1,-9.9,1.22,1.26,0.16,0.2,-0.22,-0.18
-9.8307e-03,-10.3,-10.3,1.22,1.14,0.12,0.08,-0.22,-0.26
-9.8230e-03,-10.1,-9.9,1.18,1.26,0.16,0.16,-0.22,-0.18
-9.8153e-03,-10.3,-10.3,1.18,1.14,0.16,0.08,-0.22,-0.22
-9.8077e-03,-10.1,-9.9,1.22,1.26,0.16,0.16,-0.18,-0.14
-9.8000e-03,-10.3,-10.3,1.18,1.14,0.12,0.08,-0.18,-0.22
-9.7923e-03,-10.1,-9.9,1.22,1.22,0.12,0.16,-0.18,-0.14
-9.7846e-03,-10.3,-10.3,1.18,1.14,0.12,0.08,-0.18,-0.22
-9.7769e-03,-10.1,-9.9,1.22,1.22,0.12,0.16,-0.14,-0.14
-9.7693e-03,-10.3,-10.3,1.22,1.14,0.12,0.04,-0.14,-0.22
-9.7616e-03,-10.1,-9.9,1.18,1.22,0.08,0.16,-0.14,-0.1
-9.7539e-03,-10.3,-10.3,1.22,1.14,0.12,0.04,-0.14,-0.18
-9.7462e-03,-10.1,-9.9,1.18,1.22,0.12,0.12,-0.14,-0.1
-9.7385e-03,-10.3,-10.3,1.18,1.14,0.08,0.04,-0.14,-0.18
-9.7309e-03,-10.3,-9.9,1.18,1.22,0.08,0.12,-0.14,-0.1
-9.7232e-03,-10.1,-10.3,1.18,1.14,0.08,0.04,-0.14,-0.18
-9.7155e-03,-10.3,-9.9,1.18,1.22,0.08,0.12,-0.14,-0.1
-9.7078e-03,-10.3,-10.3,1.22,1.14,0.08,0.04,-0.14,-0.18
-9.7001e-03,-10.1,-9.9,1.18,1.22,0.08,0.12,-0.1,-0.1
-9.6925e-03,-10.3,-10.3,1.18,1.14,0.08,0.04,-0.14,-0.18
-9.6848e-03,-10.3,-9.9,1.18,1.22,0.08,0.12,-0.1,-0.06
-9.6771e-03,-10.3,-10.3,1.18,1.14,0.08,0.04,-0.1,-0.18
-9.6694e-03,-10.1,-9.9,1.18,1.22,0.08,0.12,-0.1,-0.06
-9.6617e-03,-10.3,-10.3,1.18,1.14,0.08,0.04,-0.1,-0.18
-9.6541e-03,-10.1,-9.9,1.18,1.22,0.08,0.12,-0.1,-0.06
-9.6464e-03,-10.3,-10.3,1.18,1.14,0.08,-8.9407e-10,-0.1,-0.14
-9.6387e-03,-10.3,-9.9,1.18,1.22,0.04,0.12,-0.1,-0.06
-9.6310e-03,-10.1,-10.3,1.18,1.14,0.08,-8.9407e-10,-0.06,-0.14
-9.6233e-03,-10.3,-9.9,1.18,1.22,0.04,0.08,-0.1,-0.06
-9.6157e-03,-10.1,-10.3,1.18,1.14,0.08,-8.9407e-10,-0.06,-0.14
-9.6080e-03,-10.3,-9.9,1.18,1.22,0.08,0.08,-0.06,-0.06
-9.6003e-03,-10.3,-10.3,1.14,1.14,0.04,-8.9407e-10,-0.1,-0.14
-9.5926e-03,-10.1,-9.9,1.18,1.22,0.08,0.08,-0.06,-0.06
-9.5849e-03,-10.1,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.14
-9.5773e-03,-10.3,-9.9,1.18,1.22,0.04,0.08,-0.1,-0.06
-9.5696e-03,-10.3,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.14
-9.5619e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.5542e-03,-10.1,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.14
-9.5465e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.5389e-03,-10.3,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.1
-9.5312e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.5235e-03,-10.3,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.1
-9.5158e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.5081e-03,-10.1,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.1
-9.5004e-03,-10.1,-9.9,1.14,1.22,0.04,0.08,-0.06,-0.02
-9.4928e-03,-10.3,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.1
-9.4851e-03,-10.3,-9.9,1.18,1.22,0.04,0.08,-0.02,-0.02
-9.4774e-03,-10.1,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.1
-9.4697e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.4620e-03,-10.1,-10.3,1.18,1.14,0.04,-8.9407e-10,-0.06,-0.1
-9.4544e-03,-10.3,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.4467e-03,-10.3,-10.3,1.18,1.1,0.04,-8.9407e-10,-0.06,-0.1
-9.4390e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.02,-0.02
-9.4313e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-8.9407e-10,-0.06,-0.1
-9.4236e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.02,-0.02
-9.4160e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.06,-0.1
-9.4083e-03,-10.1,-9.9,1.18,1.22,0.04,0.08,-0.02,-0.02
-9.4006e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.3929e-03,-10.3,-9.9,1.18,1.22,0.04,0.08,-0.06,-0.02
-9.3852e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.02,-0.1
-9.3776e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.06,-0.02
-9.3699e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.02,-0.1
-9.3622e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.06,-0.02
-9.3545e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.06,-0.1
-9.3468e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.06,-0.02
-9.3392e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.06,-0.1
-9.3315e-03,-10.1,-9.9,1.18,1.22,0.04,0.04,-0.02,-0.02
-9.3238e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.06,-0.1
-9.3161e-03,-10.3,-9.9,1.18,1.22,0.04,0.04,-0.02,0.02
-9.3084e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.3008e-03,-10.1,-9.9,1.18,1.22,0.04,0.04,-0.06,0.02
-9.2931e-03,-10.3,-10.5,1.18,1.14,-8.9407e-10,-0.04,-0.06,-0.1
-9.2854e-03,-10.3,-9.9,1.18,1.22,0.04,0.04,-0.02,0.02
-9.2777e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.2700e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.06,0.02
-9.2624e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.2547e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.2470e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.02,-0.1
-9.2393e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.06,0.02
-9.2316e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.2240e-03,-10.1,-9.9,1.18,1.22,0.04,0.04,-0.02,0.02
-9.2163e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.2086e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,0.02,0.02
-9.2009e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.1932e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.1855e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.06,-0.06
-9.1779e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.1702e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.1625e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.1548e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.1471e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.1395e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.1318e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.1241e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.1164e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.1087e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.1011e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0934e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-9.0857e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0780e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-9.0703e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0627e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.0550e-03,-10.3,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0473e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.02,-0.1
-9.0396e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0319e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-9.0243e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0166e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-9.0089e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-9.0012e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-8.9935e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.9859e-03,-10.1,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.1
-8.9782e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.9705e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-8.9628e-03,-10.3,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.9551e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-8.9475e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.9398e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.9321e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.9244e-03,-10.1,-10.3,1.18,1.14,0.04,-0.04,-0.02,-0.06
-8.9167e-03,-10.3,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.9091e-03,-10.1,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.9014e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.8937e-03,-10.3,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.8860e-03,-10.3,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.8783e-03,-10.3,-10.3,1.18,1.14,-8.9407e-10,-0.04,-0.02,-0.06
-8.8706e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.8630e-03,-10.1,-10.3,1.14,1.14,-8.9407e-10,-0.04,0.02,-0.1
-8.8553e-03,-10.1,-9.9,1.18,1.22,0.04,0.04,-0.02,0.02
-8.8476e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.8399e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.8322e-03,-10.1,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.8246e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.8169e-03,-10.1,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.8092e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.8015e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7938e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.7862e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7785e-03,-10.3,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.7708e-03,-10.3,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7631e-03,-10.1,-9.9,1.18,1.18,-8.9407e-10,0.04,-0.02,0.02
-8.7554e-03,-10.1,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7478e-03,-10.3,-9.9,1.14,1.22,-8.9407e-10,0.04,0.02,0.02
-8.7401e-03,-10.1,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7324e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.7247e-03,-10.3,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7170e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.7094e-03,-10.3,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.7017e-03,-10.3,-9.9,1.18,1.18,-8.9407e-10,0.04,-0.02,0.02
-8.6940e-03,-10.3,-10.3,1.14,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.6863e-03,-10.1,-9.9,1.14,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.6786e-03,-10.1,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.6710e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.6633e-03,-10.1,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.6556e-03,-10.1,-9.9,1.18,1.22,-8.9407e-10,0.04,-0.02,0.02
-8.6479e-03,-10.3,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
-8.6402e-03,-10.1,-9.9,1.18,1.18,-8.9407e-10,0.04,-0.02,0.02
-8.6326e-03,-10.1,-10.3,1.18,1.1,-8.9407e-10,-0.04,-0.02,-0.06
