Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
-5.198e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.194e-04,10.1,10.3,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.190e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.187e-04,10.1,10.1,-0.94,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.183e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.179e-04,10.1,10.1,-0.9,-0.86,-0.08,-8.9407e-10,0.06,0.06
-5.175e-04,9.9,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.171e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.167e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.164e-04,9.9,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.160e-04,10.1,9.9,-0.86,-0.94,-0.04,-0.08,0.06,-0.02
-5.156e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.152e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.06,-0.02
-5.148e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.144e-04,9.9,9.9,-0.9,-0.94,-0.04,-0.08,0.06,-0.02
-5.140e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.137e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.133e-04,10.1,10.3,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.129e-04,9.9,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.125e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.121e-04,9.9,9.9,-0.9,-0.94,-0.04,-0.08,0.06,-0.02
-5.117e-04,9.9,10.1,-0.86,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.114e-04,9.9,9.9,-0.9,-0.94,-8.9407e-10,-0.08,0.02,-0.02
-5.110e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.106e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.102e-04,9.9,10.3,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.098e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.094e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.091e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.087e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.083e-04,9.9,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.079e-04,9.9,10.3,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.075e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.071e-04,9.9,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.068e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.064e-04,10.1,10.3,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.060e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.06,-0.02
-5.056e-04,9.9,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.052e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.06,-0.02
-5.048e-04,9.9,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.044e-04,9.9,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.041e-04,10.1,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.037e-04,10.1,9.9,-0.94,-0.94,-0.04,-0.08,0.02,-0.02
-5.033e-04,9.9,10.3,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.029e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.025e-04,9.9,10.1,-0.94,-0.86,-0.04,-8.9407e-10,0.06,0.06
-5.021e-04,10.1,9.9,-0.94,-0.94,-0.04,-0.08,0.02,-0.02
-5.018e-04,9.9,10.1,-0.9,-0.86,-0.04,-8.9407e-10,0.02,0.06
-5.014e-04,10.1,9.9,-0.9,-0.94,-0.04,-0.08,0.02,-0.02
-5.010e-04,9.9,10.1,-0.9,-0.86,-0.08,-8.9407e-10,0.02,0.06
-5.006e-04,10.1,-9.9,-0.9,-1.02,-0.04,-3.64,0.02,-4.06
-5.002e-04,-9.7,10.1,-0.86,-0.74,-3.28,-0.04,-3.74,0.06
-4.998e-04,-9.7,-9.9,-0.86,-0.9,-3.36,-3.52,-3.78,-3.94
-4.995e-04,-9.7,-9.5,-0.78,-0.62,-3.44,-3.32,-3.86,-3.78
-4.991e-04,-9.7,-9.9,-0.62,-0.66,-3.48,-3.52,-3.9,-3.98
-4.987e-04,-9.7,-9.5,-0.38,-0.14,-3.48,-3.44,-3.94,-3.9
-4.983e-04,-9.9,-9.9,-0.1,-0.14,-3.44,-3.48,-3.9,-3.94
-4.979e-04,-9.9,-9.5,0.14,0.34,-3.4,-3.36,-3.86,-3.82
-4.975e-04,-9.7,-10.1,0.34,0.3,-3.36,-3.4,-3.82,-3.9
-4.972e-04,-9.9,-9.7,0.54,0.66,-3.32,-3.28,-3.78,-3.74
-4.968e-04,-9.7,-10.1,0.66,0.66,-3.28,-3.32,-3.74,-3.78
-4.964e-04,-9.9,-9.7,0.78,0.9,-3.24,-3.2,-3.7,-3.62
-4.960e-04,-9.9,-10.1,0.86,0.82,-3.2,-3.24,-3.66,-3.7
-4.956e-04,-9.9,-9.7,0.94,1.02,-3.16,-3.08,-3.62,-3.58
-4.952e-04,-9.9,-10.1,0.98,0.94,-3.12,-3.16,-3.58,-3.62
-4.948e-04,-9.9,-9.7,1.02,1.06,-3.08,-3,-3.54,-3.46
-4.945e-04,-9.9,-10.1,1.06,1.02,-3,-3.04,-3.5,-3.54
-4.941e-04,-9.9,-9.7,1.06,1.1,-2.96,-2.92,-3.46,-3.38
-4.937e-04,-9.9,-10.1,1.1,1.06,-2.96,-2.96,-3.42,-3.46
-4.933e-04,-9.9,-9.7,1.1,1.14,-2.84,-2.76,-3.34,-3.26
-4.929e-04,-9.9,-10.1,1.1,0.98,-2.76,-2.8,-3.3,-3.3
-4.925e-04,-10.1,-9.7,1.06,1.14,-2.72,-2.64,-3.22,-3.18
-4.922e-04,-9.9,-10.1,0.98,0.78,-2.68,-2.68,-3.18,-3.22
-4.918e-04,-9.9,-9.7,0.94,1.02,-2.64,-2.6,-3.14,-3.1
-4.914e-04,-10.1,-10.1,0.82,0.7,-2.6,-2.6,-3.1,-3.14
-4.910e-04,-9.9,-9.9,0.82,0.82,-2.56,-2.48,-3.06,-2.98
-4.906e-04,-9.9,-10.1,0.74,0.66,-2.52,-2.52,-3.02,-3.06
-4.902e-04,-10.1,-9.9,0.74,0.78,-2.48,-2.4,-2.98,-2.9
-4.899e-04,-10.1,-10.1,0.7,0.66,-2.44,-2.44,-2.94,-2.98
-4.895e-04,-10.1,-9.9,0.7,0.74,-2.36,-2.32,-2.86,-2.82
-4.891e-04,-10.1,-10.1,0.7,0.66,-2.32,-2.36,-2.82,-2.9
-4.887e-04,-10.1,-9.9,0.7,0.7,-2.28,-2.24,-2.78,-2.74
-4.883e-04,-10.1,-10.1,0.7,0.66,-2.24,-2.28,-2.78,-2.82
-4.879e-04,-10.1,-9.9,0.7,0.7,-2.2,-2.16,-2.7,-2.66
-4.876e-04,-10.1,-10.1,0.7,0.66,-2.16,-2.2,-2.66,-2.74
-4.872e-04,-10.1,-9.9,0.7,0.7,-2.12,-2.08,-2.66,-2.58
-4.868e-04,-10.1,-10.1,0.7,0.66,-2.08,-2.12,-2.62,-2.66
-4.864e-04,-10.1,-9.9,0.7,0.74,-2.04,-2,-2.58,-2.54
-4.860e-04,-10.1,-10.1,0.7,0.66,-2,-2.04,-2.5,-2.58
-4.856e-04,-10.1,-9.9,0.7,0.74,-1.96,-1.92,-2.5,-2.46
-4.852e-04,-10.1,-10.1,0.7,0.66,-1.96,-1.96,-2.46,-2.5
-4.849e-04,-10.1,-9.9,0.7,0.74,-1.88,-1.84,-2.42,-2.38
-4.845e-04,-10.1,-10.1,0.74,0.7,-1.84,-1.88,-2.38,-2.46
-4.841e-04,-10.1,-9.9,0.74,0.74,-1.84,-1.8,-2.34,-2.3
-4.837e-04,-10.1,-10.1,0.7,0.7,-1.8,-1.84,-2.34,-2.38
-4.833e-04,-10.1,-9.9,0.74,0.74,-1.76,-1.72,-2.3,-2.26
-4.829e-04,-10.1,-10.1,0.7,0.7,-1.76,-1.76,-2.26,-2.34
-4.826e-04,-9.9,-9.9,0.74,0.78,-1.68,-1.64,-2.22,-2.18
-4.822e-04,-10.1,-10.3,0.74,0.7,-1.68,-1.68,-2.22,-2.26
-4.818e-04,-10.1,-9.9,0.74,0.78,-1.64,-1.6,-2.18,-2.14
-4.814e-04,-10.1,-10.3,0.74,0.7,-1.6,-1.64,-2.14,-2.18
-4.810e-04,-10.1,-9.9,0.74,0.78,-1.56,-1.52,-2.14,-2.06
-4.806e-04,-10.1,-10.3,0.78,0.7,-1.52,-1.56,-2.1,-2.14
-4.803e-04,-10.1,-9.9,0.74,0.78,-1.52,-1.48,-2.06,-2.02
-4.799e-04,-10.1,-10.3,0.78,0.74,-1.48,-1.52,-2.02,-2.1
-4.795e-04,-10.1,-9.9,0.78,0.82,-1.48,-1.4,-1.98,-1.94
-4.791e-04,-10.1,-10.3,0.78,0.74,-1.44,-1.44,-1.98,-2.02
-4.787e-04,-10.1,-9.9,0.78,0.82,-1.4,-1.36,-1.94,-1.9
-4.783e-04,-10.1,-10.1,0.78,0.74,-1.36,-1.4,-1.9,-1.98
-4.780e-04,-10.1,-9.9,0.78,0.82,-1.36,-1.32,-1.86,-1.86
-4.776e-04,-10.1,-10.3,0.82,0.74,-1.32,-1.36,-1.86,-1.9
-4.772e-04,-10.1,-9.9,0.78,0.82,-1.32,-1.24,-1.82,-1.78
-4.768e-04,-10.1,-10.3,0.82,0.74,-1.28,-1.28,-1.82,-1.86
-4.764e-04,-10.1,-9.9,0.82,0.82,-1.24,-1.2,-1.78,-1.74
-4.760e-04,-10.1,-10.3,0.78,0.74,-1.24,-1.24,-1.74,-1.82
-4.756e-04,-10.1,-9.9,0.78,0.82,-1.2,-1.16,-1.74,-1.7
-4.753e-04,-10.1,-10.3,0.82,0.74,-1.16,-1.2,-1.7,-1.78
-4.749e-04,-10.1,-9.9,0.82,0.82,-1.16,-1.12,-1.66,-1.66
-4.745e-04,-10.1,-10.3,0.82,0.78,-1.12,-1.16,-1.66,-1.7
-4.741e-04,-10.1,-9.9,0.82,0.82,-1.08,-1.08,-1.66,-1.58
-4.737e-04,-10.1,-10.3,0.82,0.78,-1.08,-1.12,-1.62,-1.66
-4.733e-04,-10.1,-9.9,0.82,0.86,-1.04,-1.04,-1.58,-1.54
-4.730e-04,-10.1,-10.1,0.82,0.78,-1.04,-1.08,-1.58,-1.62
-4.726e-04,-10.1,-9.9,0.82,0.86,-1,-1,-1.58,-1.54
-4.722e-04,-10.1,-10.3,0.82,0.78,-1,-1.04,-1.5,-1.58
-4.718e-04,-10.1,-9.9,0.82,0.86,-0.96,-0.92,-1.5,-1.5
-4.714e-04,-10.1,-10.3,0.78,0.78,-0.96,-0.96,-1.5,-1.54
-4.710e-04,-10.1,-9.9,0.82,0.86,-0.92,-0.88,-1.46,-1.42
-4.707e-04,-10.1,-10.3,0.82,0.78,-0.92,-0.96,-1.46,-1.5
-4.703e-04,-10.1,-9.9,0.82,0.86,-0.92,-0.88,-1.46,-1.38
-4.699e-04,-10.1,-10.3,0.82,0.78,-0.92,-0.92,-1.42,-1.46
-4.695e-04,-10.1,-9.9,0.86,0.86,-0.88,-0.84,-1.38,-1.38
-4.691e-04,-10.1,-10.3,0.82,0.78,-0.84,-0.88,-1.38,-1.42
-4.687e-04,-10.1,-9.9,0.82,0.86,-0.84,-0.8,-1.38,-1.34
-4.683e-04,-10.1,-10.3,0.86,0.78,-0.84,-0.84,-1.38,-1.38
-4.680e-04,-10.1,-9.9,0.86,0.86,-0.76,-0.76,-1.34,-1.3
-4.676e-04,-10.1,-10.3,0.86,0.82,-0.76,-0.8,-1.34,-1.34
-4.672e-04,-10.1,-9.9,0.86,0.86,-0.76,-0.72,-1.3,-1.26
-4.668e-04,-10.1,-10.3,0.86,0.82,-0.72,-0.76,-1.3,-1.34
-4.664e-04,-10.1,-9.9,0.86,0.9,-0.72,-0.68,-1.26,-1.22
-4.660e-04,-10.1,-10.3,0.86,0.82,-0.72,-0.76,-1.22,-1.3
-4.657e-04,-10.1,-9.9,0.86,0.9,-0.68,-0.68,-1.22,-1.18
-4.653e-04,-10.1,-10.3,0.86,0.82,-0.68,-0.72,-1.22,-1.26
-4.649e-04,-10.1,-9.9,0.86,0.9,-0.68,-0.64,-1.22,-1.18
-4.645e-04,-10.1,-10.3,0.86,0.82,-0.68,-0.68,-1.18,-1.26
-4.641e-04,-10.1,-9.9,0.9,0.9,-0.64,-0.6,-1.18,-1.14
-4.637e-04,-10.1,-10.3,0.9,0.82,-0.64,-0.68,-1.18,-1.22
-4.634e-04,-10.1,-9.9,0.86,0.9,-0.6,-0.6,-1.14,-1.1
-4.630e-04,-10.1,-10.3,0.86,0.82,-0.6,-0.64,-1.14,-1.18
-4.626e-04,-10.1,-9.9,0.86,0.9,-0.6,-0.56,-1.14,-1.1
-4.622e-04,-10.1,-10.3,0.86,0.82,-0.56,-0.6,-1.14,-1.14
-4.618e-04,-10.1,-9.9,0.9,0.9,-0.56,-0.52,-1.1,-1.06
-4.614e-04,-10.1,-10.3,0.9,0.86,-0.56,-0.6,-1.06,-1.14
-4.611e-04,-10.1,-9.9,0.9,0.9,-0.52,-0.48,-1.06,-1.02
-4.607e-04,-10.1,-10.3,0.9,0.82,-0.52,-0.56,-1.06,-1.1
-4.603e-04,-10.1,-9.9,0.86,0.9,-0.52,-0.48,-1.02,-1.02
-4.599e-04,-10.1,-10.3,0.86,0.86,-0.52,-0.52,-1.02,-1.06
-4.595e-04,-10.1,-9.9,0.9,0.9,-0.48,-0.44,-1.02,-0.98
-4.591e-04,-10.1,-10.3,0.86,0.86,-0.44,-0.48,-1.02,-1.06
-4.587e-04,-10.1,-9.9,0.9,0.9,-0.48,-0.44,-0.98,-0.94
-4.584e-04,-10.1,-10.3,0.86,0.86,-0.44,-0.48,-0.98,-1.02
-4.580e-04,-10.1,-9.9,0.9,0.9,-0.44,-0.4,-0.98,-0.9
-4.576e-04,-10.3,-10.3,0.9,0.86,-0.44,-0.44,-0.98,-0.98
-4.572e-04,-10.1,-9.9,0.9,0.9,-0.4,-0.36,-0.94,-0.9
-4.568e-04,-10.1,-10.3,0.9,0.86,-0.4,-0.44,-0.94,-0.98
-4.564e-04,-10.1,-9.9,0.9,0.9,-0.4,-0.36,-0.9,-0.9
-4.561e-04,-10.1,-10.3,0.86,0.86,-0.4,-0.4,-0.9,-0.94
-4.557e-04,-10.1,-9.9,0.86,0.9,-0.4,-0.36,-0.9,-0.86
-4.553e-04,-10.1,-10.3,0.9,0.86,-0.36,-0.4,-0.9,-0.94
-4.549e-04,-10.1,-9.9,0.9,0.94,-0.36,-0.32,-0.86,-0.86
-4.545e-04,-10.1,-10.3,0.9,0.86,-0.36,-0.36,-0.86,-0.94
-4.541e-04,-10.1,-9.9,0.9,0.94,-0.32,-0.32,-0.86,-0.82
-4.538e-04,-10.3,-10.3,0.9,0.86,-0.36,-0.36,-0.86,-0.9
-4.534e-04,-10.1,-9.9,0.9,0.94,-0.36,-0.28,-0.82,-0.82
-4.530e-04,-10.1,-10.3,0.9,0.86,-0.32,-0.36,-0.86,-0.9
-4.526e-04,-10.1,-9.9,0.9,0.94,-0.28,-0.28,-0.82,-0.78
-4.522e-04,-10.1,-10.3,0.9,0.86,-0.32,-0.32,-0.82,-0.86
-4.518e-04,-10.1,-9.9,0.9,0.94,-0.32,-0.28,-0.78,-0.78
-4.515e-04,-10.1,-10.3,0.9,0.86,-0.28,-0.32,-0.78,-0.86
-4.511e-04,-10.1,-9.9,0.9,0.94,-0.28,-0.24,-0.78,-0.74
-4.507e-04,-10.1,-10.3,0.9,0.86,-0.28,-0.32,-0.78,-0.82
-4.503e-04,-10.1,-9.9,0.9,0.94,-0.28,-0.24,-0.78,-0.74
-4.499e-04,-10.1,-10.3,0.9,0.86,-0.24,-0.28,-0.78,-0.82
-4.495e-04,-10.1,-9.9,0.9,0.94,-0.24,-0.24,-0.74,-0.74
-4.491e-04,-10.1,-10.3,0.9,0.86,-0.24,-0.28,-0.74,-0.82
-4.488e-04,-10.1,-9.9,0.94,0.94,-0.24,-0.2,-0.74,-0.7
-4.484e-04,-10.1,-10.3,0.9,0.86,-0.24,-0.24,-0.7,-0.78
-4.480e-04,-10.1,-9.9,0.9,0.94,-0.2,-0.2,-0.74,-0.7
-4.476e-04,-10.1,-10.3,0.94,0.86,-0.24,-0.24,-0.7,-0.78
-4.472e-04,-10.1,-9.9,0.9,0.94,-0.2,-0.16,-0.7,-0.66
-4.468e-04,-10.1,-10.3,0.9,0.86,-0.2,-0.24,-0.7,-0.74
-4.465e-04,-10.1,-9.9,0.9,0.94,-0.2,-0.16,-0.7,-0.66
-4.461e-04,-10.1,-10.3,0.94,0.86,-0.2,-0.2,-0.7,-0.74
-4.457e-04,-10.1,-9.9,0.94,0.94,-0.2,-0.16,-0.66,-0.66
-4.453e-04,-10.1,-10.3,0.9,0.86,-0.16,-0.2,-0.66,-0.74
-4.449e-04,-10.1,-9.9,0.9,0.94,-0.16,-0.16,-0.66,-0.62
-4.445e-04,-10.1,-10.3,0.94,0.86,-0.16,-0.2,-0.66,-0.7
-4.442e-04,-10.1,-9.9,0.9,0.94,-0.16,-0.12,-0.66,-0.62
-4.438e-04,-10.1,-10.3,0.9,0.86,-0.16,-0.2,-0.66,-0.7
-4.434e-04,-10.1,-9.9,0.94,0.94,-0.16,-0.12,-0.62,-0.62
-4.430e-04,-10.1,-10.3,0.94,0.86,-0.16,-0.16,-0.62,-0.7
-4.426e-04,-10.1,-9.9,0.94,0.94,-0.16,-0.12,-0.62,-0.62
-4.422e-04,-10.1,-10.3,0.9,0.86,-0.12,-0.16,-0.62,-0.66
-4.419e-04,-10.1,-9.9,0.94,0.94,-0.12,-0.12,-0.62,-0.58
-4.415e-04,-10.3,-10.3,0.94,0.86,-0.12,-0.16,-0.58,-0.66
-4.411e-04,-10.1,-9.9,0.94,0.94,-0.12,-0.08,-0.62,-0.58
-4.407e-04,-10.1,-10.3,0.94,0.9,-0.12,-0.16,-0.62,-0.66
-4.403e-04,-10.1,-9.9,0.94,0.94,-0.12,-0.08,-0.58,-0.58
-4.399e-04,-10.1,-10.3,0.94,0.86,-0.12,-0.12,-0.58,-0.62
-4.395e-04,-10.1,-9.9,0.94,0.94,-0.12,-0.08,-0.58,-0.54
-4.392e-04,-10.1,-10.3,0.9,0.9,-0.08,-0.12,-0.58,-0.62
-4.388e-04,-10.1,-9.9,0.94,0.94,-0.08,-0.04,-0.58,-0.54
-4.384e-04,-10.1,-10.3,0.9,0.86,-0.08,-0.12,-0.58,-0.62
-4.380e-04,-10.1,-9.9,0.9,0.94,-0.08,-0.04,-0.54,-0.54
-4.376e-04,-10.1,-10.3,0.9,0.9,-0.08,-0.12,-0.54,-0.62
-4.372e-04,-10.1,-9.9,0.9,0.94,-0.04,-0.04,-0.54,-0.54
-4.369e-04,-10.1,-10.3,0.94,0.86,-0.08,-0.12,-0.58,-0.62
-4.365e-04,-10.1,-9.9,0.94,0.94,-0.08,-0.04,-0.54,-0.54
-4.361e-04,-10.1,-10.3,0.94,0.86,-0.04,-0.08,-0.54,-0.58
-4.357e-04,-10.1,-9.9,0.94,0.94,-0.08,-0.04,-0.54,-0.5
-4.353e-04,-10.1,-10.3,0.9,0.9,-0.08,-0.08,-0.54,-0.58
-4.349e-04,-10.1,-9.9,0.94,0.94,-0.04,-8.9407e-10,-0.54,-0.5
-4.346e-04,-10.1,-10.3,0.94,0.9,-0.04,-0.08,-0.5,-0.58
-4.342e-04,-10.1,-9.9,0.94,0.98,-0.04,-8.9407e-10,-0.5,-0.5
-4.338e-04,-10.1,-10.3,0.94,0.9,-0.04,-0.08,-0.5,-0.58
-4.334e-04,-10.1,-9.9,0.94,0.98,-0.04,-8.9407e-10,-0.54,-0.5
-4.330e-04,-10.3,-10.3,0.94,0.9,-8.9407e-10,-0.08,-0.5,-0.58
-4.326e-04,-10.1,-9.9,0.94,0.98,-0.04,-8.9407e-10,-0.5,-0.46
-4.323e-04,-10.1,-10.3,0.94,0.9,-8.9407e-10,-0.04,-0.5,-0.54
-4.319e-04,-10.1,-9.9,0.94,0.98,-8.9407e-10,-8.9407e-10,-0.5,-0.46
-4.315e-04,-10.1,-10.3,0.94,0.9,-0.04,-0.04,-0.5,-0.54
-4.311e-04,-10.1,-9.9,0.94,0.98,-8.9407e-10,-8.9407e-10,-0.5,-0.46
-4.307e-04,-10.1,-10.3,0.94,0.9,-0.04,-0.04,-0.46,-0.54
-4.303e-04,-10.1,-9.9,0.94,0.98,-8.9407e-10,0.04,-0.5,-0.46
-4.299e-04,-10.1,-10.3,0.94,0.9,-8.9407e-10,-0.04,-0.5,-0.54
-4.296e-04,-10.1,-9.9,0.94,0.98,-8.9407e-10,0.04,-0.46,-0.46
-4.292e-04,-10.1,-10.3,0.94,0.9,-8.9407e-10,-0.04,-0.5,-0.5
-4.288e-04,-10.1,-9.9,0.94,0.98,-8.9407e-10,0.04,-0.46,-0.42
-4.284e-04,-10.1,-10.3,0.94,0.9,-8.9407e-10,-0.04,-0.46,-0.5
-4.280e-04,-10.1,-9.9,0.94,0.98,-8.9407e-10,0.04,-0.46,-0.42
-4.276e-04,-10.1,-10.3,0.94,0.9,-8.9407e-10,-8.9407e-10,-0.46,-0.5
-4.273e-04,-10.1,-9.9,0.94,0.94,0.04,0.04,-0.46,-0.42
-4.269e-04,-10.1,-10.3,0.94,0.9,-8.9407e-10,-8.9407e-10,-0.46,-0.5
-4.265e-04,-10.1,-9.9,0.94,0.98,0.04,0.04,-0.46,-0.42
-4.261e-04,-10.1,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.46,-0.5
-4.257e-04,-10.1,-9.9,0.94,0.98,0.04,0.04,-0.46,-0.42
-4.253e-04,-10.1,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.46,-0.5
-4.250e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.42,-0.42
-4.246e-04,-10.1,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.42,-0.5
-4.242e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.46,-0.42
-4.238e-04,-10.1,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.42,-0.46
-4.234e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.42,-0.38
-4.230e-04,-10.1,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.42,-0.46
-4.227e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.42,-0.38
-4.223e-04,-10.3,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.42,-0.46
-4.219e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.42,-0.38
-4.215e-04,-10.1,-10.3,0.94,0.9,0.04,-8.9407e-10,-0.42,-0.46
-4.211e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.42,-0.38
-4.207e-04,-10.1,-10.3,0.94,0.9,0.04,0.04,-0.42,-0.46
-4.203e-04,-10.1,-9.9,0.9,0.98,0.04,0.08,-0.42,-0.38
-4.200e-04,-10.1,-10.3,0.94,0.9,0.04,0.04,-0.42,-0.46
-4.196e-04,-10.1,-9.9,0.94,0.98,0.04,0.08,-0.38,-0.38
-4.192e-04,-10.1,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.46
-4.188e-04,-10.1,-9.9,0.94,0.98,0.08,0.08,-0.42,-0.38
-4.184e-04,-10.3,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.42
-4.180e-04,-10.1,-9.9,0.94,0.98,0.08,0.08,-0.38,-0.38
-4.177e-04,-10.1,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.42
-4.173e-04,-10.1,-9.9,0.94,0.98,0.08,0.08,-0.38,-0.38
-4.169e-04,-10.1,-10.3,0.94,0.9,0.04,0.04,-0.38,-0.42
-4.165e-04,-10.3,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.161e-04,-10.1,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.42
-4.157e-04,-10.3,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.154e-04,-10.3,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.42
-4.150e-04,-10.3,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.146e-04,-10.1,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.42
-4.142e-04,-10.1,-9.9,0.94,0.98,0.12,0.12,-0.38,-0.34
-4.138e-04,-10.3,-10.3,0.94,0.9,0.12,0.04,-0.38,-0.42
-4.134e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.131e-04,-10.1,-10.3,0.94,0.9,0.08,0.04,-0.34,-0.42
-4.127e-04,-10.3,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.123e-04,-10.1,-10.3,0.94,0.9,0.08,0.04,-0.38,-0.42
-4.119e-04,-10.1,-9.9,0.9,0.98,0.08,0.12,-0.38,-0.34
-4.115e-04,-10.3,-10.3,0.94,0.9,0.08,0.04,-0.34,-0.42
-4.111e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.107e-04,-10.1,-10.3,0.94,0.9,0.08,0.08,-0.38,-0.38
-4.104e-04,-10.3,-9.9,0.94,0.98,0.08,0.12,-0.38,-0.34
-4.100e-04,-10.1,-10.3,0.94,0.9,0.08,0.08,-0.34,-0.38
-4.096e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.34,-0.34
-4.092e-04,-10.1,-10.3,0.94,0.9,0.08,0.08,-0.34,-0.38
-4.088e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.34,-0.3
-4.084e-04,-10.1,-10.3,0.94,0.9,0.12,0.08,-0.34,-0.38
-4.081e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.34,-0.34
-4.077e-04,-10.1,-10.3,0.94,0.9,0.12,0.08,-0.34,-0.38
-4.073e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.34,-0.3
-4.069e-04,-10.1,-10.3,0.94,0.9,0.08,0.08,-0.34,-0.38
-4.065e-04,-10.1,-9.9,0.94,0.98,0.12,0.12,-0.34,-0.3
-4.061e-04,-10.1,-10.3,0.94,0.9,0.12,0.08,-0.34,-0.38
-4.058e-04,-10.1,-9.9,0.94,0.98,0.08,0.12,-0.34,-0.3
-4.054e-04,-10.1,-10.3,0.94,0.9,0.12,0.08,-0.34,-0.38
