
Relative time,Ch1,Ch2
s,V,V
0.023217,6.5833336,-0.50686278
0.023218,6.6813728,0.16862746
0.023219,6.5686277,0.15000001
0.02322,6.6470591,0.13431373
0.023221,6.5882355,0.13235295
0.023222,6.1421571,0.13039216
0.023223,4.9411766,0.13529413
0.023224,3.5294119,0.12058824
0.023225,2.6960785,0.1127451
0.023226,2.1764707,0.10784314
0.023227,1.8088236,0.10980393
0.023228,1.8333334,0.10784314
0.023229,1.7352942,0.1009804
0.02323,1.7401961,0.10784314
0.023231,2.0245099,0.1137255
0.023232,2.5784315,0.10294118
0.023233,3.392157,0.10588236
0.023234,4.0490198,0.099019614
0.023235,4.6225492,0.1009804
0.023236,4.9313727,0.086274515
0.023237,5.1862747,0.089215692
0.023238,5.6176473,0.10490197
0.023239,5.8088237,0.095098045
0.02324,6.1029414,0.087254907
0.023241,6.3235296,0.091176476
0.023242,6.5441179,0.094117653
0.023243,6.6323532,0.092156868
0.023244,6.6274512,0.083333338
0.023245,6.5882355,0.088235299
0.023246,6.651961,0.085294123
0.023247,6.5833336,0.086274515
0.023248,6.6862747,0.087254907
0.023249,6.6960787,0.085294123
0.02325,6.5931375,0.081372554
0.023251,6.6421571,0.17254903
0.023252,6.8088238,0.092156868
0.023253,6.6960787,0.09313726
0.023254,6.6862747,0.091176476
0.023255,6.6911767,0.094117653
0.023256,6.7500002,0.087254907
0.023257,6.7254904,0.087254907
0.023258,6.7450983,0.075490201
0.023259,6.7401963,0.078431377
0.02326,6.8137257,0.081372554
0.023261,6.7205885,0.075490201
0.023262,6.5147061,0.075490201
0.023263,6.2205885,0.083333338
0.023264,6.0980394,0.080392162
0.023265,6.0637257,0.077450985
0.023266,6.0539218,0.075490201
0.023267,6.1421571,0.080392162
0.023268,6.0490198,0.077450985
0.023269,6.0882355,0.072549024
0.02327,6.0833335,0.076470593
0.023271,6.029412,0.080392162
0.023272,6.2009806,0.073529416
0.023273,6.156863,0.068627455
0.023274,6.1274512,0.062745102
0.023275,6.1176473,0.078431377
0.023276,6.151961,0.075490201
0.023277,6.1960787,0.075490201
0.023278,6.1617649,0.070588239
0.023279,6.1323532,0.072549024
0.02328,6.1666669,0.083333338
0.023281,6.147059,0.065686278
0.023282,6.0980394,0.071568632
0.023283,6.2549022,0.076470593
0.023284,6.27451,0.066666671
0.023285,6.1960787,0.080392162
0.023286,6.2696081,0.063725494
0.023287,6.3284316,0.069607847
0.023288,6.1764708,0.066666671
0.023289,6.2107845,0.070588239
0.02329,6.27451,0.060784317
0.023291,6.151961,0.082352946
0.023292,6.3431375,-3.6000002
0.023293,6.534314,-3.6764708
0.023294,6.7401963,-3.6490198
0.023295,6.8333336,-3.6509806
0.023296,6.9411767,-3.651961
0.023297,6.9313728,-3.6509806
0.023298,6.911765,-3.6313728
0.023299,7.0392159,-3.6284316
0.0233,6.9362748,0.054901964
0.023301,7.0539218,0.13137256
0.023302,7.0441179,0.1264706
0.023303,6.9901963,0.13627452
0.023304,6.8333336,0.12156863
0.023305,6.151961,0.1264706
0.023306,4.9362747,0.12254903
0.023307,3.5245099,0.11176471
0.023308,2.5784315,0.10980393
0.023309,2.0490197,0.10882354
0.02331,1.8088236,0.10490197
0.023311,1.7941177,0.10294118
0.023312,1.7254903,0.10882354
0.023313,1.8578432,0.1009804
0.023314,2.0245099,0.089215692
0.023315,2.7843138,0.095098045
0.023316,3.7352942,0.10490197
0.023317,4.4803923,0.097058829
0.023318,5.1764708,0.098039221
0.023319,5.5735296,0.092156868
0.02332,5.7058826,0.094117653
0.023321,6.2009806,0.08431373
0.023322,6.4460787,0.087254907
0.023323,6.7254904,0.096078437
0.023324,6.8431375,0.094117653
0.023325,6.8480395,0.08431373
0.023326,6.8970591,0.089215692
0.023327,7.0098042,0.089215692
0.023328,7.0392159,0.082352946
0.023329,6.9852944,0.083333338
0.02333,7.034314,0.085294123
0.023331,6.9460787,0.092156868
0.023332,7.0833336,0.068627455
0.023333,7.0931375,0.094117653
0.023334,7.0196081,0.085294123
0.023335,7.0588238,0.092156868
0.023336,7.1029414,0.080392162
0.023337,7.0539218,0.08431373
0.023338,7.0686277,0.086274515
0.023339,7.0784316,0.086274515
0.02334,7.1078434,0.087254907
0.023341,7.1666669,0.078431377
0.023342,7.1274512,0.085294123
0.023343,7.1764708,0.088235299
0.023344,7.1225493,0.13235295
0.023345,7.1127453,0.072549024
0.023346,7.0833336,0.070588239
0.023347,7.0735297,0.077450985
0.023348,6.906863,0.079411769
0.023349,6.6127453,0.091176476
0.02335,6.5637257,0.085294123
0.023351,6.3627453,0.059803925
0.023352,6.4803924,0.068627455
0.023353,6.4313728,0.078431377
0.023354,6.3872551,0.081372554
0.023355,6.4607845,0.066666671
0.023356,6.4313728,0.077450985
0.023357,6.4460787,0.080392162
0.023358,6.4215689,0.074509808
0.023359,6.5098042,0.066666671
0.02336,6.4607845,0.076470593
0.023361,6.4656865,0.069607847
0.023362,6.4754904,0.072549024
0.023363,6.6029414,0.070588239
0.023364,6.5833336,0.068627455
0.023365,6.5833336,0.065686278
0.023366,6.5098042,0.071568632
0.023367,6.6029414,0.075490201
0.023368,6.534314,0.074509808
0.023369,6.5637257,0.062745102
0.02337,6.5931375,0.068627455
0.023371,6.4901963,0.066666671
0.023372,6.6715689,0.064705886
0.023373,6.5490198,0.067647063
0.023374,6.6274512,0.060784317
0.023375,6.5098042,0.078431377
0.023376,6.6666669,-3.5029414
0.023377,6.8921571,-3.679412
0.023378,7.1372552,-3.6666669
0.023379,7.1372552,-3.6607845
0.02338,7.2647061,-3.6617649
0.023381,7.3382356,-3.6401963
0.023382,7.3970591,-3.6284316
0.023383,7.2745101,-0.21666668
0.023384,7.4166669,0.12843138
0.023385,7.401961,0.13039216
0.023386,7.3774512,0.11862746
0.023387,7.3774512,0.11862746
0.023388,6.9313728,0.1127451
0.023389,5.9558826,0.1009804
0.02339,4.4901962,0.10980393
0.023391,3.3676472,0.10882354
0.023392,3.1764707,0.10490197
0.023393,2.8431374,0.092156868
0.023394,2.6617648,0.092156868
0.023395,2.5931373,0.10196079
0.023396,2.7254903,0.09313726
0.023397,3.0784315,0.094117653
0.023398,3.6764707,0.092156868
0.023399,4.4019609,0.082352946
0.0234,5.0392159,0.082352946
0.023401,5.3382355,0.083333338
0.023402,5.8186277,0.09313726
0.023403,6.0637257,0.087254907
0.023404,6.52451,0.089215692
0.023405,6.7352944,0.087254907
0.023406,7.0245101,0.094117653
0.023407,7.0539218,0.079411769
0.023408,7.2254905,0.077450985
0.023409,7.2549022,0.087254907
0.02341,7.3137257,0.083333338
0.023411,7.4607846,0.087254907
0.023412,7.4362748,0.087254907
0.023413,7.3382356,0.08431373
0.023414,7.3823532,0.096078437
0.023415,7.3725493,0.12156863
0.023416,7.3774512,0.077450985
0.023417,7.5049022,0.077450985
0.023418,7.3480395,0.091176476
0.023419,7.3823532,0.088235299
0.02342,7.5000003,0.082352946
0.023421,7.5000003,0.086274515
0.023422,7.4950983,0.081372554
0.023423,7.3382356,0.074509808
0.023424,7.4166669,0.08431373
0.023425,7.4852944,0.086274515
0.023426,7.411765,0.072549024
0.023427,7.5441179,-0.094117653
0.023428,7.4558826,0.081372554
0.023429,7.5637258,0.069607847
0.02343,7.5441179,0.067647063
0.023431,7.3725493,0.066666671
0.023432,6.9852944,0.063725494
0.023433,6.8921571,0.070588239
0.023434,6.8431375,0.069607847
0.023435,6.7598042,0.077450985
0.023436,6.7549022,0.071568632
0.023437,6.77451,0.063725494
0.023438,6.784314,0.070588239
0.023439,6.7696081,0.080392162
0.02344,6.7941179,0.064705886
0.023441,6.7303924,0.068627455
0.023442,6.779412,0.076470593
0.023443,6.7892159,0.063725494
0.023444,6.8578434,0.062745102
0.023445,6.8480395,0.069607847
0.023446,6.8039218,0.069607847
0.023447,6.8823532,0.076470593
0.023448,6.8725493,0.070588239
0.023449,6.8872551,0.067647063
0.02345,6.8627453,0.065686278
0.023451,6.8137257,0.064705886
0.023452,6.9313728,0.074509808
0.023453,6.8431375,0.059803925
0.023454,6.8039218,0.062745102
0.023455,6.8774512,0.065686278
0.023456,6.8382355,0.063725494
0.023457,6.9411767,0.068627455
0.023458,6.8382355,0.077450985
0.023459,6.9803924,-3.2264708
0.02346,7.0539218,-3.7049022
0.023461,7.4362748,-3.6784316
0.023462,7.5980395,-3.6784316
0.023463,7.6421571,-3.6578434
0.023464,7.5833336,-3.6401963
0.023465,7.661765,-3.6343139
0.023466,7.7745101,0.17745099
0.023467,7.6519611,0.11078432
0.023468,7.7401964,0.12058824
0.023469,7.6764709,0.10980393
0.02347,7.656863,0.11078432
0.023471,7.1666669,0.11470589
0.023472,5.8137257,0.10000001
0.023473,4.4803923,0.10294118
0.023474,4.0294119,0.10294118
0.023475,3.7009805,0.10784314
0.023476,3.7352942,0.092156868
0.023477,3.6323531,0.097058829
0.023478,3.7598041,0.095098045
0.023479,4.0588237,0.089215692
0.02348,4.5686276,0.094117653
0.023481,5.0049021,0.080392162
0.023482,5.3529414,0.092156868
0.023483,5.7107845,0.09313726
0.023484,6.0833335,0.081372554
0.023485,6.4264708,0.079411769
0.023486,6.5833336,0.083333338
0.023487,6.9509806,0.091176476
0.023488,7.3235297,0.088235299
0.023489,7.4607846,0.083333338
0.02349,7.5637258,0.082352946
0.023491,7.7009807,0.083333338
0.023492,7.8137258,0.083333338
0.023493,7.6666669,0.079411769
0.023494,7.7598042,0.071568632
0.023495,7.8039218,0.090196084
0.023496,7.7990199,0.080392162
0.023497,7.7549022,0.060784317
0.023498,7.8235297,0.10000001
0.023499,7.6960787,0.081372554
0.0235,7.8039218,0.092156868
0.023501,7.6960787,0.088235299
0.023502,7.8284316,0.08431373
0.023503,7.8676473,0.080392162
0.023504,7.8382356,0.085294123
0.023505,7.8676473,0.073529416
0.023506,7.8137258,0.083333338
0.023507,7.8725493,0.082352946
0.023508,7.8725493,0.080392162
0.023509,7.8480395,0.063725494
0.02351,7.8382356,0.072549024
0.023511,7.8480395,-0.023529413
0.023512,7.9509807,0.10490197
0.023513,7.8725493,0.072549024
0.023514,7.9558826,0.066666671
0.023515,7.7500003,0.077450985
0.023516,7.5147061,0.069607847
0.023517,7.2745101,0.071568632
0.023518,7.1176473,0.078431377
0.023519,7.0196081,0.077450985
0.02352,7.0098042,0.068627455
0.023521,7.0000002,0.057843141
0.023522,7.0490199,0.068627455
0.023523,6.9803924,0.065686278
0.023524,7.0784316,0.067647063
0.023525,7.0735297,0.069607847
0.023526,7.0833336,0.063725494
0.023527,7.029412,0.06176471
0.023528,7.151961,0.074509808
0.023529,7.0539218,0.066666671
0.02353,7.0588238,0.070588239
0.023531,7.156863,0.064705886
0.023532,7.0686277,0.069607847
0.023533,7.1127453,0.074509808
0.023534,7.0539218,0.068627455
0.023535,7.156863,0.063725494
0.023536,7.0539218,0.057843141
0.023537,7.1666669,0.060784317
0.023538,7.1421571,0.067647063
0.023539,7.1225493,0.059803925
0.02354,7.0735297,0.060784317
0.023541,7.0735297,0.059803925
0.023542,7.1078434,0.067647063
0.023543,7.1862748,-3.4862747
0.023544,7.4362748,-3.6921571
0.023545,7.6764709,-3.6833336
0.023546,7.8676473,-3.6705885
0.023547,7.9803924,-3.6450983
0.023548,8.0882356,-3.6480394
0.023549,8.0931375,-3.6303924
0.02355,8.0490199,-3.6254904
0.023551,8.161765,-3.6303924
0.023552,8.1519611,-3.6088237
0.023553,8.1470591,-3.6107845
0.023554,8.1715689,-0.22254903
0.023555,8.0441179,0.14019609
0.023556,8.0931375,0.14509805
0.023557,8.1470591,0.15000001
0.023558,8.2107846,0.13627452
0.023559,7.6127454,0.13431373
0.02356,6.4901963,0.14019609
0.023561,5.1372551,0.12745099
0.023562,4.1519609,0.1137255
0.023563,3.5049021,0.12254903
0.023564,3.259804,0.11666667
0.023565,3.1029413,0.10686275
0.023566,2.9754903,0.10686275
0.023567,3.009804,0.1137255
0.023568,3.0049021,0.10588236
0.023569,3.2990197,0.11470589
0.02357,3.6617648,0.099019614
0.023571,4.5490198,0.10294118
0.023572,5.3480394,0.1009804
0.023573,6.0196081,0.10588236
0.023574,6.3333336,0.092156868
0.023575,6.6127453,0.096078437
0.023576,7.0147061,0.090196084
0.023577,7.284314,0.095098045
0.023578,7.5588238,0.10686275
0.023579,7.8039218,0.087254907
0.02358,7.8970591,0.015686275
0.023581,8.0539219,0.091176476
0.023582,8.0441179,0.10882354
0.023583,8.0882356,0.10000001
0.023584,8.0735297,0.098039221
0.023585,8.1127454,0.092156868
0.023586,8.156863,0.1009804
0.023587,8.0931375,0.097058829
0.023588,8.1813728,0.096078437
0.023589,8.1764709,0.096078437
0.02359,8.0784317,0.083333338
0.023591,8.1862748,0.083333338
0.023592,8.1421572,0.086274515
0.023593,8.2647062,0.076470593
0.023594,8.1323532,0.078431377
0.023595,8.1813728,-0.092156868
0.023596,8.2009807,0.092156868
0.023597,8.166667,0.082352946
0.023598,8.2156866,0.080392162
0.023599,8.2058826,0.082352946
0.0236,7.7941179,0.079411769
0.023601,7.6078434,0.090196084
0.023602,7.4803924,0.079411769
0.023603,7.4411767,0.077450985
0.023604,7.3725493,0.083333338
0.023605,7.5147061,0.087254907
0.023606,7.4215689,0.082352946
0.023607,7.3725493,0.085294123
0.023608,7.4607846,0.08431373
0.023609,7.4656865,0.072549024
0.02361,7.4264709,0.078431377
0.023611,7.4901963,0.079411769
0.023612,7.534314,0.071568632
0.023613,7.4705885,0.073529416
0.023614,7.5245101,0.085294123
0.023615,7.4656865,0.077450985
0.023616,7.4558826,0.067647063
0.023617,7.4950983,0.076470593
0.023618,7.5637258,0.066666671
0.023619,7.4852944,0.065686278
0.02362,7.5245101,0.086274515
0.023621,7.4313728,-3.7460787
0.023622,7.7254905,-3.7137257
0.023623,7.8921571,-3.6705885
0.023624,8.2500003,-3.6598041
0.023625,8.3039219,-3.6529414
0.023626,8.4656866,-3.6411767
0.023627,8.4019611,-3.6372551
0.023628,8.406863,-3.6156865
0.023629,8.3431376,-3.6166669
0.02363,8.3823532,-3.6107845
0.023631,8.4362748,-3.606863
0.023632,8.3725493,0.06176471
0.023633,8.4362748,0.14901962
0.023634,8.4558827,0.15392158
0.023635,8.2941179,0.13725491
0.023636,8.1911768,0.1254902
0.023637,7.406863,0.13529413
0.023638,6.0196081,0.13431373
0.023639,4.7156864,0.13725491
0.02364,4.0000001,0.13333334
0.023641,3.642157,0.12843138
0.023642,3.5049021,0.12156863
0.023643,3.2794119,0.12058824
0.023644,3.2205883,0.10882354
0.023645,3.2794119,0.12254903
0.023646,3.4117648,0.11568628
0.023647,3.7941178,0.11470589
0.023648,4.5490198,0.10686275
0.023649,5.4264708,0.10490197
0.02365,6.0343139,0.096078437
0.023651,6.534314,0.10294118
0.023652,6.901961,0.10686275
0.023653,7.2598042,0.11078432
0.023654,7.6225493,0.099019614
0.023655,7.8627454,0.10392157
0.023656,8.029412,0.097058829
0.023657,8.2205885,0.085294123
0.023658,8.3578434,0.094117653
0.023659,8.3970591,0.09313726
0.02366,8.3725493,0.092156868
0.023661,8.3676474,0.10490197
0.023662,8.416667,0.13137256
0.023663,8.411765,0.10686275
0.023664,8.3872552,0.094117653
0.023665,8.4264709,0.10588236
0.023666,8.4362748,0.089215692
0.023667,8.4705885,0.089215692
0.023668,8.4950983,0.10294118
0.023669,8.3480395,0.098039221
0.02367,8.4705885,0.089215692
0.023671,8.5098042,0.096078437
0.023672,8.4852944,0.085294123
0.023673,8.5441179,0.095098045
0.023674,8.4215689,0.094117653
0.023675,8.5294121,0.080392162
0.023676,8.5490199,0.071568632
0.023677,8.5000003,0.083333338
0.023678,8.4019611,0.08431373
0.023679,8.5147062,0.087254907
0.02368,8.5931376,0.088235299
0.023681,8.5833336,0.071568632
0.023682,8.5049023,0.089215692
0.023683,8.5686278,0.080392162
0.023684,8.5588238,0.086274515
0.023685,8.289216,0.086274515
0.023686,8.0980395,0.079411769
0.023687,7.8578434,0.083333338
0.023688,7.8480395,0.077450985
0.023689,7.7549022,0.073529416
0.02369,7.7941179,0.08431373
0.023691,7.8186277,0.071568632
0.023692,7.8529415,0.081372554
0.023693,7.8872552,0.073529416
0.023694,7.8578434,0.069607847
0.023695,7.8284316,0.087254907
0.023696,7.7990199,0.08431373
0.023697,7.8480395,0.079411769
0.023698,7.8578434,0.086274515
0.023699,7.8676473,0.081372554
0.0237,7.8186277,0.074509808
0.023701,7.8235297,0.067647063
0.023702,7.8480395,0.076470593
0.023703,7.8480395,0.079411769
0.023704,7.8333336,0.068627455
0.023705,7.8186277,0.072549024
0.023706,7.8529415,0.069607847
0.023707,7.8676473,0.071568632
0.023708,7.9019611,0.075490201
0.023709,7.9166669,0.076470593
0.02371,7.9215689,-2.6078433
0.023711,8.0882356,-3.6882355
0.023712,8.3970591,-3.6725492
0.023713,8.5784317,-3.6598041
0.023714,8.6715689,-3.6549022
0.023715,8.7058827,-0.18333334
0.023716,8.7500003,0.12450981
0.023717,8.789216,0.1137255
0.023718,8.6960787,0.11764707
0.023719,8.6862748,0.10392157
0.02372,8.1225493,0.10000001
0.023721,6.8039218,0.1009804
0.023722,5.897059,0.1009804
0.023723,6.2352943,0.089215692
0.023724,6.5441179,0.094117653
0.023725,6.779412,0.086274515
0.023726,7.1470591,0.09313726
0.023727,7.2401963,0.10294118
0.023728,7.3872552,0.091176476
0.023729,7.7500003,0.089215692
0.02373,7.8872552,0.092156868
0.023731,8.1519611,0.085294123
0.023732,8.406863,0.079411769
0.023733,8.5882356,0.09313726
0.023734,8.6372552,0.082352946
0.023735,8.8578435,0.087254907
0.023736,8.784314,0.087254907
0.023737,8.8284317,0.091176476
0.023738,8.9019611,0.079411769
0.023739,8.911765,0.082352946
0.02374,8.7647062,0.08431373
0.023741,8.8480395,0.081372554
0.023742,8.8088238,0.080392162
0.023743,8.8186278,0.081372554
0.023744,8.9362748,0.076470593
0.023745,8.8627454,0.023529413
0.023746,8.8235297,0.075490201
0.023747,8.8529415,0.090196084
0.023748,8.9754905,0.071568632
0.023749,8.8529415,0.085294123
0.02375,9.0000003,0.08431373
0.023751,8.911765,0.083333338
0.023752,8.784314,0.086274515
0.023753,8.7009807,0.079411769
0.023754,8.8235297,0.088235299
0.023755,8.7500003,0.077450985
0.023756,8.7303925,0.069607847
0.023757,8.7156866,0.075490201
0.023758,8.8088238,0.086274515
0.023759,8.8284317,0.075490201
0.02376,8.7990199,0.074509808
0.023761,8.794118,0.077450985
0.023762,8.7549023,0.085294123
0.023763,8.7647062,0.069607847
0.023764,8.8627454,0.18823531
0.023765,8.9019611,0.090196084
0.023766,8.9607846,0.082352946
0.023767,8.9313729,0.068627455
0.023768,8.0637258,0.085294123
0.023769,7.0735297,0.091176476
0.02377,6.5882355,0.087254907
0.023771,6.2401963,0.089215692
0.023772,6.1666669,0.098039221
0.023773,6.0882355,0.10294118
0.023774,6.1421571,0.088235299
0.023775,6.1176473,0.09313726
0.023776,6.1274512,0.088235299
0.023777,6.1764708,0.097058829
0.023778,6.1911767,0.092156868
0.023779,6.1960787,0.098039221
0.02378,6.1764708,0.092156868
0.023781,6.2205885,0.088235299
0.023782,6.3382355,0.10294118
0.023783,6.2647061,0.10392157
0.023784,6.4166669,0.092156868
0.023785,6.3578434,0.10196079
0.023786,6.3774512,0.10490197
0.023787,6.3088238,0.11666667
0.023788,6.4901963,0.097058829
0.023789,6.4166669,0.1137255
0.02379,6.4656865,0.10196079
0.023791,6.4215689,0.11568628
0.023792,6.4215689,0.099019614
0.023793,6.5196081,0.10784314
0.023794,6.5147061,0.10784314
0.023795,6.5000002,0.10588236
0.023796,6.5980394,0.11960785
0.023797,6.6127453,0.1137255
0.023798,6.5931375,0.11666667
0.023799,6.5000002,0.11764707
0.0238,6.6421571,0.12450981
0.023801,6.7549022,0.11960785
0.023802,6.6911767,0.12156863
0.023803,6.7303924,0.10882354
0.023804,6.6029414,0.11862746
0.023805,6.7009806,0.12450981
0.023806,6.651961,0.11764707
0.023807,6.7352944,0.12745099
0.023808,6.8137257,0.11764707
0.023809,6.77451,0.12058824
0.02381,6.7401963,0.11862746
0.023811,6.906863,0.13039216
0.023812,6.8186277,0.12156863
0.023813,6.906863,0.12254903
0.023814,6.9313728,0.12352942
0.023815,6.8872551,0.10882354
0.023816,6.906863,0.12254903
0.023817,6.911765,0.1254902
0.023818,6.8284316,0.11470589
0.023819,6.8431375,0.12352942
0.02382,6.9607846,0.12450981
0.023821,6.9803924,0.12450981
0.023822,6.911765,0.12843138
0.023823,6.9754904,0.13137256
0.023824,6.9313728,0.11666667
0.023825,6.9950983,0.13039216
0.023826,7.0000002,0
0.023827,7.2352944,0.13529413
0.023828,7.8088238,0.14607844
0.023829,8.3970591,0.14215687
0.02383,8.4313728,0.14705883
0.023831,7.8382356,0.15000001
0.023832,7.401961,0.15686275
0.023833,7.0441179,0.1509804
0.023834,6.9852944,0.13725491
0.023835,6.8480395,0.14803922
0.023836,6.8921571,0.16176472
0.023837,6.7941179,0.14607844
0.023838,6.8676473,0.1382353
0.023839,6.8627453,0.1509804
0.02384,6.8774512,0.14607844
0.023841,6.8921571,0.15588236
0.023842,6.906863,0.15392158
0.023843,6.8970591,0.1509804
0.023844,6.9558826,0.15686275
0.023845,6.9852944,0.14705883
0.023846,6.9313728,0.15784315
0.023847,6.9705885,0.15882354
0.023848,6.9852944,0.15980393
0.023849,6.9950983,0.30392159
0.02385,7.2205885,0.16568628
0.023851,7.8284316,0.16176472
0.023852,8.4656866,0.15882354
0.023853,8.3186277,0.16274511
0.023854,7.4166669,0.15294119
0.023855,6.4607845,0.16470589
0.023856,6.0049022,0.16176472
0.023857,5.6862747,0.16470589
0.023858,5.6274512,0.16568628
0.023859,5.647059,0.17352942
0.02386,5.5686276,0.16960785
0.023861,5.6666669,0.1637255
0.023862,5.5441178,0.16176472
0.023863,5.6666669,0.18137256
0.023864,5.6323531,0.16176472
0.023865,5.6225492,0.17450981
0.023866,5.7107845,0.16078432
0.023867,5.6421571,0.17549021
0.023868,5.7598041,0.16470589
0.023869,5.6764708,0.17745099
0.02387,5.7107845,0.16960785
0.023871,5.7303924,0.17058825
0.023872,5.7107845,0.16568628
0.023873,5.769608,0.17843138
0.023874,5.8137257,0.18235295
0.023875,5.7892159,0.17549021
0.023876,5.7401963,0.17941178
0.023877,5.8039218,0.18039217
0.023878,5.8039218,0.19117648
0.023879,5.8480394,0.18039217
0.02388,5.901961,0.18039217
0.023881,5.897059,0.18627452
0.023882,5.897059,0.18529413
0.023883,5.9852943,0.18333334
0.023884,6.0539218,0.19019609
0.023885,5.9656865,0.2019608
0.023886,6.0196081,0.19411766
0.023887,6.0735296,0.19411766
0.023888,6.0539218,0.20294119
0.023889,6.0784316,0.19313727
0.02389,6.1127453,0.19117648
0.023891,6.1372551,0.19705884
0.023892,6.1715688,0.20294119
0.023893,6.1617649,0.19607844
0.023894,6.2009806,0.20490197
0.023895,6.1029414,0.20490197
0.023896,6.2009806,0.19803923
0.023897,6.2205885,0.19215687
0.023898,6.1715688,0.20000001
0.023899,6.1862747,0.21666668
0.0239,6.279412,0.21666668
0.023901,6.3284316,0.21176472
0.023902,6.3382355,0.20882354
0.023903,6.3725492,0.2147059
0.023904,6.2303924,0.21666668
0.023905,6.3529414,0.20980393
0.023906,6.3725492,0.2137255
0.023907,6.27451,0.20882354
0.023908,6.3088238,0.22058825
0.023909,6.3921571,0.20294119
0.02391,6.4509806,0.23627452
0.023911,7.0882355,0.22941178
0.023912,7.7696081,0.2264706
0.023913,8.2009807,0.22843139
0.023914,7.5441179,0.22941178
0.023915,6.9754904,0.23039217
0.023916,6.6225493,0.22745099
0.023917,6.4558826,0.22745099
0.023918,6.401961,0.23333335
0.023919,6.2941179,0.2147059
0.02392,6.2500002,0.21960786
0.023921,6.3431375,0.22352942
0.023922,6.2892159,0.22941178
0.023923,6.3725492,0.23137256
0.023924,6.3235296,0.22941178
0.023925,6.3529414,0.23039217
0.023926,6.3480394,0.23725492
0.023927,6.4117649,0.22843139
0.023928,6.4411767,0.23725492
0.023929,6.4705885,0.23725492
0.02393,6.4264708,0.23725492
0.023931,6.5686277,0.24803923
0.023932,6.5196081,0.2392157
0.023933,6.6274512,0.23725492
0.023934,7.2352944,0.23627452
0.023935,7.8725493,0.24215688
0.023936,8.3333336,0.25392158
0.023937,7.8137258,0.24803923
0.023938,6.8823532,0.24215688
0.023939,6.1127453,0.24803923
0.02394,5.6911767,0.25588237
0.023941,5.5637257,0.25294119
0.023942,5.4754904,0.26078433
0.023943,5.4901963,0.24803923
0.023944,5.3921571,0.24019609
0.023945,5.4852943,0.25686276
0.023946,5.4950982,0.25882354
0.023947,5.6029414,0.25784315
0.023948,5.4558825,0.26372551
0.023949,5.5147061,0.26960786
0.02395,5.5588237,0.26274511
0.023951,5.4901963,0.26862747
0.023952,5.6421571,0.26862747
0.023953,5.4803924,0.27058825
0.023954,5.6813728,0.27058825
0.023955,5.5931375,0.25980394
0.023956,5.5049022,0.26666668
0.023957,5.6813728,0.26960786
0.023958,5.6764708,0.26862747
0.023959,5.7058826,0.27549021
0.02396,5.7205884,0.26960786
0.023961,5.6323531,0.26666668
0.023962,5.769608,0.27843139
0.023963,5.7205884,0.27254904
0.023964,5.7058826,0.2647059
0.023965,5.779412,0.277451
0.023966,5.7843139,0.27254904
0.023967,5.7254904,0.27156864
0.023968,5.7500002,0.27450982
0.023969,5.7941179,0.27843139
0.02397,5.8774512,0.28431374
0.023971,5.8382355,0.28529413
0.023972,5.8725492,0.27843139
0.023973,5.8382355,0.28725492
0.023974,5.8529414,0.29705884
0.023975,6.0490198,0.29117649
0.023976,5.9607845,0.28725492
0.023977,5.9509806,0.28725492
0.023978,6.0441179,0.29411766
0.023979,6.0490198,0.2892157
0.02398,6.0490198,0.29215688
0.023981,6.0539218,0.29509806
0.023982,6.0343139,0.28823531
0.023983,6.0833335,0.28627453
0.023984,6.029412,0.29901963
0.023985,6.1225492,0.28137257
0.023986,6.02451,0.29803923
0.023987,6.1127453,0.29705884
0.023988,6.1274512,0.28725492
0.023989,6.0931375,0.30294119
0.02399,6.1911767,0.3019608
0.023991,6.147059,0.29705884
0.023992,6.2254904,0.25686276
0.023993,6.5098042,0.30882355
0.023994,7.3431375,0.30882355
0.023995,7.906863,0.32058825
0.023996,7.7107846,0.3147059
0.023997,7.0147061,0.31568629
0.023998,6.5735296,0.31372551
0.023999,6.3235296,0.31666669
0.024,6.3039218,0.32352943
0.024001,6.2549022,0.31862747
0.024002,6.2107845,0.31568629
0.024003,6.151961,0.3147059
0.024004,6.2009806,0.32058825
0.024005,6.2107845,0.31764708
0.024006,6.1715688,0.31862747
0.024007,6.1372551,0.31862747
0.024008,6.2156865,0.30784316
0.024009,6.1715688,0.31862747
0.02401,6.2303924,0.31862747
0.024011,6.2303924,0.32352943
0.024012,6.2941179,0.327451
0.024013,6.2156865,0.32352943
0.024014,6.2843139,0.32941178
0.024015,6.2647061,0.31862747
0.024016,6.2401963,0.32647061
0.024017,6.2549022,0.20784315
0.024018,6.8382355,0.32254904
0.024019,7.5245101,0.33137257
0.02402,7.9754905,0.32941178
0.024021,7.4754905,0.33725492
0.024022,6.5588238,0.33823531
0.024023,5.8529414,0.32647061
0.024024,5.5441178,0.34313728
0.024025,5.2156865,0.33235296
0.024026,5.2549021,0.34215688
0.024027,5.2450982,0.33921571
0.024028,5.1715688,0.327451
0.024029,5.2156865,0.34901963
0.02403,5.2892159,0.34901963
0.024031,5.2500002,0.34411767
0.024032,5.2843139,0.34411767
0.024033,5.3235296,0.35196081
0.024034,5.4215688,0.34705884
0.024035,5.269608,0.34117649
0.024036,5.27451,0.34901963
0.024037,5.2843139,0.36666669
0.024038,5.3725492,0.35098041
0.024039,5.4656865,0.35098041
0.02404,5.4460786,0.35392159
